-90	0	-999.99	-999.99	-999.99	0	0	2.87E-27	-133.73	8.96E-10	-91.09
-85	0	-162.48	-6.69	-6.69	0	90	2.46E-07	28.09	1.52E+01	88.9
-80	0	-151.05	-1.01	-1.01	0	90	9.17E-07	29.19	2.92E+01	88.88
-75	0	-152.02	1.74	1.74	0	90	8.20E-07	101.36	4.00E+01	88.83
-70	0	-146.46	2.67	2.67	0	90	1.56E-06	102.76	4.45E+01	88.7
-65	0	-141.61	1.51	1.51	0	-90	2.72E-06	-137.85	3.89E+01	88.35
-60	0	-139.79	-3.91	-3.91	0	-90	3.36E-06	-65.42	2.09E+01	86.96
-55	0	-138.47	-13.18	-13.18	0	-90	3.90E-06	171.93	7.18E+00	-82.42
-50	0	-134.63	0.52	0.52	0	-90	6.07E-06	29.83	3.48E+01	-88.96
-45	0	-132.13	3.02	3.02	0	-90	8.10E-06	32.39	4.64E+01	-89.78
-40	0	-131.26	-0.65	-0.65	0	90	8.95E-06	-17.98	3.04E+01	-90.65
-35	0	-129.3	-13.91	-13.91	0	90	1.12E-05	30.29	6.60E+00	97.34
-30	0	-128.83	0.27	0.27	0	-90	1.18E-05	-60.63	3.38E+01	92.01
-25	0	-128.26	-8.26	-8.26	0	-90	1.27E-05	-169.48	1.26E+01	95.8
-20	0	-127.95	6.47	6.47	0	-90	1.31E-05	160.06	6.90E+01	-90.91
-15	0	-128.17	14.34	14.34	0	90	1.28E-05	-67.96	1.71E+02	-90.24
-10	0	-128.3	16.4	16.4	0	90	1.26E-05	-72.74	2.16E+02	-90.08
-5	0	-128.1	13.35	13.35	0	90	1.29E-05	-172.04	1.52E+02	-90
0	0	-128.53	-45.69	-45.69	0.00002	90	1.23E-05	33.59	1.70E-01	53.25
-90	5	-999.99	-999.99	-999.99	0	0	3.81E-22	85.76	8.53E-10	-94.24
-85	5	-49.46	-7.11	-7.11	0	89.56	1.10E-01	85.92	1.44E+01	85.92
-80	5	-37.77	-1.4	-1.4	0	89.13	4.23E-01	86.32	2.79E+01	86.32
-75	5	-31.53	1.37	1.38	0	88.7	8.68E-01	86.76	3.83E+01	86.76
-70	5	-28.15	2.33	2.34	0	88.29	1.28E+00	86.88	4.28E+01	86.88
-65	5	-27.47	1.18	1.18	0	87.88	1.39E+00	85.95	3.75E+01	85.95
-60	5	-31.43	-4.25	-4.24	0	87.5	8.78E-01	80.02	2.01E+01	80.02
-55	5	-37.15	-11.16	-11.15	0	87.13	4.55E-01	-57.94	9.06E+00	-57.94
-50	5	-24.32	0.68	0.7	0	86.78	1.99E+00	-80.34	3.54E+01	-80.34
-45	5	-21.08	3.09	3.1	0	86.46	2.89E+00	-83.02	4.67E+01	-83.02
-40	5	-24.04	-0.57	-0.55	0	86.17	2.06E+00	-84.14	3.07E+01	-84.14
-35	5	-37.34	-14.44	-14.42	0	85.9	4.45E-01	99.36	6.21E+00	99.36
-30	5	-22.23	0.18	0.2	0	85.67	2.53E+00	96.84	3.34E+01	96.84
-25	5	-30.37	-8.35	-8.33	0	85.47	9.92E-01	100.9	1.25E+01	100.9
-20	5	-15.26	6.44	6.47	0	85.3	5.65E+00	-85.95	6.87E+01	-85.95
-15	5	-7.16	14.3	14.33	0	85.17	1.44E+01	-85.26	1.70E+02	-85.26
-10	5	-4.93	16.36	16.39	0	85.08	1.86E+01	-85.09	2.15E+02	-85.09
-5	5	-7.88	13.32	13.35	0	85.02	1.32E+01	-85.01	1.52E+02	-85.01
0	5	-66.88	-45.73	-45.69	0.00002	85	1.48E-02	53.24	1.69E-01	53.25
-90	10	-999.99	-999.99	-999.99	0	0	6.82E-22	88.99	7.57E-10	-91.01
-85	10	-44.39	-8.12	-8.12	0	89.12	1.98E-01	89.15	1.29E+01	89.15
-80	10	-32.65	-2.37	-2.36	0	88.25	7.63E-01	89.55	2.49E+01	89.55
-75	10	-26.34	0.48	0.49	0	87.39	1.58E+00	89.91	3.46E+01	89.91
-70	10	-22.91	1.48	1.5	0	86.55	2.34E+00	89.81	3.88E+01	89.81
-65	10	-22.25	0.3	0.32	0	85.74	2.53E+00	88.18	3.39E+01	88.18
-60	10	-26.52	-5.42	-5.39	0	84.96	1.55E+00	78.76	1.75E+01	78.76
-55	10	-29.1	-9.2	-9.15	0	84.22	1.15E+00	-52.41	1.14E+01	-52.41
-50	10	-17.96	0.95	1.01	0	83.53	4.14E+00	-73.94	3.65E+01	-73.94
-45	10	-14.91	3.17	3.24	0	82.89	5.88E+00	-77.15	4.72E+01	-77.15
-40	10	-17.86	-0.47	-0.39	0	82.31	4.19E+00	-78.3	3.10E+01	-78.3
-35	10	-32.12	-15.32	-15.23	0	81.78	8.11E-01	102.47	5.61E+00	102.47
-30	10	-16.34	-0.01	0.09	0	81.32	4.99E+00	101.75	3.27E+01	101.75
-25	10	-24.5	-8.58	-8.47	0	80.92	1.95E+00	106.1	1.22E+01	106.1
-20	10	-9.27	6.34	6.46	0	80.59	1.13E+01	-80.99	6.80E+01	-80.99
-15	10	-1.17	14.2	14.32	0	80.33	2.86E+01	-80.27	1.68E+02	-80.27
-10	10	1.06	16.26	16.39	0	80.15	3.70E+01	-80.1	2.13E+02	-80.1
-5	10	-1.89	13.22	13.35	0	80.04	2.63E+01	-80.01	1.50E+02	-80.01
0	10	-60.9	-45.83	-45.69	0.00002	80	2.95E-02	53.25	1.67E-01	53.25
-90	15	-999.99	-999.99	-999.99	0	0	9.42E-22	98.96	6.89E-10	-81.04
-85	15	-41.57	-8.93	-8.93	0	88.66	2.73E-01	98.96	1.17E+01	98.96
-80	15	-29.8	-3.16	-3.15	0	87.34	1.06E+00	98.93	2.28E+01	98.93
-75	15	-23.47	-0.29	-0.27	0	86.03	2.20E+00	98.74	3.17E+01	98.74
-70	15	-20.05	0.71	0.74	0	84.76	3.25E+00	98.12	3.55E+01	98.12
-65	15	-19.5	-0.58	-0.52	0	83.54	3.47E+00	96.18	3.06E+01	96.18
-60	15	-24.39	-6.93	-6.85	0	82.37	1.98E+00	86.47	1.47E+01	86.47
-55	15	-24.79	-8.53	-8.43	0	81.26	1.89E+00	-54.99	1.23E+01	-54.99
-50	15	-14.21	1.06	1.19	0	80.23	6.37E+00	-69.9	3.70E+01	-69.9
-45	15	-11.29	3.16	3.32	0	79.27	8.93E+00	-72.44	4.71E+01	-72.44
-40	15	-14.21	-0.46	-0.28	0	78.4	6.38E+00	-73.43	3.11E+01	-73.43
-35	15	-29.53	-16.36	-16.16	0	77.62	1.09E+00	107.96	4.98E+00	107.96
