-90	0	-999.99	-999.99	-999.99	0	0	2.40E-27	136.65	2.18E-10	-0.43
-89	0	-999.99	-32.91	-32.91	0	90	2.13E-10	137.41	7.48E-01	179.57
-88	0	-187.91	-26.8	-26.8	0	90	1.33E-08	149.84	1.51E+00	179.57
-87	0	-186.34	-23.12	-23.12	0	-90	1.59E-08	-39.14	2.31E+00	179.58
-86	0	-179.55	-20.42	-20.42	0	-90	3.48E-08	-23.49	3.15E+00	179.58
-85	0	-172.31	-18.22	-18.22	0	90	8.01E-08	146.27	4.06E+00	179.59
-84	0	-177.2	-16.33	-16.33	0	-90	4.56E-08	-57.01	5.04E+00	179.59
-83	0	-173.63	-14.64	-14.64	0	-90	6.88E-08	-7.33	6.12E+00	179.6
-82	0	-166.11	-13.1	-13.1	0	90	1.64E-07	155.84	7.31E+00	179.6
-81	0	-163.23	-11.67	-11.67	0	-90	2.28E-07	-29.9	8.62E+00	179.61
-80	0	-161.68	-10.32	-10.32	0	90	2.72E-07	148.59	1.01E+01	179.62
-79	0	-161.03	-9.04	-9.04	0	-90	2.94E-07	-26.95	1.17E+01	179.62
-78	0	-163.29	-7.82	-7.82	0	90	2.26E-07	173.07	1.34E+01	179.63
-77	0	-164.16	-6.66	-6.66	0	90	2.05E-07	93.38	1.54E+01	179.63
-76	0	-157.81	-5.54	-5.54	0	-90	4.25E-07	-37.31	1.75E+01	179.64
-75	0	-162.47	-4.47	-4.47	0	90	2.49E-07	-101.07	1.97E+01	179.64
-74	0	-159.49	-3.45	-3.45	0	90	3.51E-07	169.52	2.22E+01	179.64
-73	0	-157.17	-2.48	-2.48	0	90	4.58E-07	147.26	2.48E+01	179.65
-72	0	-157.14	-1.54	-1.54	0	90	4.59E-07	146.42	2.77E+01	179.65
-71	0	-159.47	-0.66	-0.66	0	90	3.51E-07	176.73	3.06E+01	179.65
-70	0	-157.52	0.19	0.19	0	90	4.40E-07	-96.97	3.38E+01	179.65
-69	0	-158.88	0.99	0.99	0	-90	3.76E-07	-27.05	3.70E+01	179.65
-68	0	-156.34	1.74	1.74	0	90	5.04E-07	109.02	4.04E+01	179.64
-67	0	-156.15	2.44	2.44	0	-90	5.15E-07	-81.88	4.38E+01	179.64
-66	0	-158.46	3.1	3.1	0	90	3.95E-07	109.28	4.72E+01	179.63
-65	0	-161.12	3.7	3.7	0	-90	2.90E-07	49.56	5.06E+01	179.62
-64	0	-159.73	4.26	4.26	0	90	3.41E-07	-90.59	5.39E+01	179.62
-63	0	-157.1	4.75	4.75	0	90	4.61E-07	-105.95	5.71E+01	179.6
-62	0	-159.25	5.2	5.2	0	90	3.60E-07	-116.78	6.01E+01	179.59
-61	0	-164.86	5.58	5.58	0	90	1.89E-07	111.27	6.28E+01	179.57
-60	0	-158.71	5.91	5.91	0	-90	3.84E-07	38.35	6.52E+01	179.55
-59	0	-158.02	6.17	6.17	0	90	4.15E-07	-140.2	6.72E+01	179.53
-58	0	-157.23	6.36	6.36	0	-90	4.55E-07	3.4	6.87E+01	179.5
-57	0	-159.65	6.47	6.47	0	90	3.44E-07	113.73	6.96E+01	179.47
-56	0	-154.74	6.51	6.51	0	90	6.05E-07	151.34	6.99E+01	179.43
-55	0	-154.5	6.47	6.47	0	90	6.22E-07	147.01	6.96E+01	179.39
-54	0	-162.65	6.33	6.33	0	-90	2.43E-07	3.86	6.85E+01	179.33
-53	0	-155.24	6.09	6.09	0	-90	5.72E-07	-32.84	6.66E+01	179.26
-52	0	-156.25	5.74	5.74	0	90	5.09E-07	150.46	6.40E+01	179.18
-51	0	-153.41	5.26	5.26	0	90	7.06E-07	143.06	6.05E+01	179.07
-50	0	-162.35	4.64	4.64	0	-90	2.52E-07	-0.18	5.63E+01	178.94
-49	0	-163.01	3.84	3.84	0	-90	2.34E-07	78.24	5.14E+01	178.77
-48	0	-147.88	2.84	2.84	0	90	1.33E-06	140	4.58E+01	178.53
-47	0	-149.67	1.6	1.6	0	-90	1.09E-06	-53.16	3.97E+01	178.21
-46	0	-147.17	0.02	0.02	0	90	1.45E-06	134.25	3.31E+01	177.74
-45	0	-156.62	-2.01	-2.01	0	-90	4.88E-07	54.29	2.62E+01	176.99
-44	0	-155.41	-4.71	-4.71	0	-90	5.61E-07	26.18	1.92E+01	175.7
-43	0	-147.58	-8.6	-8.6	0	90	1.38E-06	114.52	1.23E+01	172.96
-42	0	-153.11	-15.28	-15.28	0	90	7.30E-07	-117.72	5.69E+00	164.04
-41	0	-148.76	-25.31	-25.31	0	90	1.20E-06	94.51	1.79E+00	64.63
-40	0	-148.77	-14.1	-14.1	0	90	1.20E-06	-30.68	6.52E+00	14.87
-39	0	-148.32	-9.53	-9.53	0	90	1.27E-06	-34.48	1.10E+01	8.97
-38	0	-148.3	-7.19	-7.19	0	90	1.27E-06	76.43	1.44E+01	6.99
-37	0	-150.53	-6.03	-6.03	0	-90	9.83E-07	-145.36	1.65E+01	6.23
-36	0	-145.8	-5.75	-5.75	0	90	1.70E-06	86.23	1.71E+01	6.11
-35	0	-149.29	-6.35	-6.35	0	90	1.13E-06	32.08	1.59E+01	6.6
-34	0	-146.18	-8.11	-8.11	0	90	1.62E-06	65.53	1.30E+01	8.11
-33	0	-148.12	-12.04	-12.04	0	-90	1.30E-06	151.54	8.26E+00	12.78
-32	0	-148.28	-23.21	-23.21	0	90	1.27E-06	-4.18	2.28E+00	52.49
-31	0	-143.85	-13.1	-13.1	0	-90	2.12E-06	-91.18	7.31E+00	165.9
-30	0	-143.67	-5.59	-5.59	0	-90	2.16E-06	-90.69	1.74E+01	174.24
-29	0	-146.08	-1.12	-1.12	0	-90	1.64E-06	13.45	2.90E+01	176.66
-28	0	-145.69	2.09	2.09	0	90	1.72E-06	-172.53	4.20E+01	177.77
-27	0	-142.49	4.58	4.58	0	-90	2.48E-06	76.41	5.60E+01	178.4
-26	0	-142.01	6.6	6.6	0	-90	2.62E-06	69	7.06E+01	178.8
-25	0	-144.8	8.26	8.26	0	90	1.90E-06	152.08	8.56E+01	179.07
-24	0	-144.28	9.64	9.64	0	-90	2.02E-06	-41.96	1.00E+02	179.26
-23	0	-140.99	10.79	10.79	0	90	2.95E-06	-135.35	1.14E+02	179.4
-22	0	-140.79	11.74	11.74	0	90	3.02E-06	-142.76	1.28E+02	179.51
-21	0	-142.33	12.5	12.5	0	-90	2.53E-06	-73.77	1.39E+02	179.6
-20	0	-141.83	13.1	13.1	0	90	2.68E-06	101.2	1.49E+02	179.67
-19	0	-140.04	13.53	13.53	0	-90	3.29E-06	24.7	1.57E+02	179.72
-18	0	-139.63	13.82	13.82	0	-90	3.45E-06	25.71	1.62E+02	179.77
-17	0	-141.25	13.96	13.96	0	90	2.86E-06	109.84	1.65E+02	179.81
-16	0	-141.23	13.95	13.95	0	-90	2.87E-06	-55.99	1.65E+02	179.84
-15	0	-138.54	13.79	13.79	0	90	3.91E-06	-130.96	1.62E+02	179.87
-14	0	-138.84	13.47	13.47	0	90	3.78E-06	-114	1.56E+02	179.9
-13	0	-138.48	12.99	12.99	0	-90	3.94E-06	16.28	1.47E+02	179.92
-12	0	-137.86	12.34	12.34	0	90	4.23E-06	-137.65	1.37E+02	179.95
