-90	0	-999.99	-999.99	-999.99	0	0	2.87E-27	-133.73	8.96E-10	-91.09
-89	0	-999.99	-20.58	-20.58	0	90	1.63E-09	23.25	3.06E+00	88.91
-88	0	-178.09	-14.57	-14.57	0	90	4.08E-08	32.08	6.12E+00	88.91
-87	0	-176.7	-11.06	-11.06	0	-90	4.79E-08	-157.48	9.16E+00	88.91
-86	0	-169.15	-8.59	-8.59	0	-90	1.14E-07	-141.87	1.22E+01	88.9
-85	0	-162.48	-6.69	-6.69	0	90	2.46E-07	28.09	1.52E+01	88.9
-84	0	-169.08	-5.15	-5.15	0	90	1.15E-07	177.93	1.81E+01	88.9
-83	0	-161.81	-3.86	-3.86	0	-90	2.66E-07	-130.62	2.10E+01	88.9
-82	0	-155.2	-2.77	-2.77	0	90	5.69E-07	36.38	2.38E+01	88.89
-81	0	-152.64	-1.83	-1.83	0	-90	7.64E-07	-149.04	2.65E+01	88.89
-80	0	-151.05	-1.01	-1.01	0	90	9.17E-07	29.19	2.92E+01	88.88
-79	0	-149.81	-0.29	-0.29	0	-90	1.06E-06	-147.23	3.17E+01	88.88
-78	0	-150.5	0.33	0.33	0	90	9.77E-07	46.51	3.40E+01	88.87
-77	0	-155.39	0.88	0.88	0	-90	5.56E-07	-56.51	3.62E+01	88.86
-76	0	-146.75	1.35	1.35	0	-90	1.50E-06	-158.42	3.82E+01	88.85
-75	0	-152.02	1.74	1.74	0	90	8.20E-07	101.36	4.00E+01	88.83
-74	0	-145.61	2.07	2.07	0	90	1.72E-06	40.22	4.15E+01	88.81
-73	0	-144.42	2.33	2.33	0	90	1.97E-06	23.55	4.28E+01	88.79
-72	0	-143.91	2.51	2.51	0	90	2.09E-06	21.82	4.37E+01	88.77
-71	0	-143.76	2.63	2.63	0	90	2.12E-06	39.21	4.43E+01	88.74
-70	0	-146.46	2.67	2.67	0	90	1.56E-06	102.76	4.45E+01	88.7
-69	0	-142.67	2.64	2.64	0	-90	2.41E-06	-158.01	4.44E+01	88.66
-68	0	-143.91	2.51	2.51	0	-90	2.09E-06	-22.44	4.37E+01	88.6
-67	0	-143.83	2.29	2.29	0	90	2.11E-06	139.72	4.26E+01	88.54
